Data has been correctly loaded from ../../config/files/json_paths.yaml file
Data has been correctly loaded from ../../config/files/datastore_paths.yaml file
Data has been correctly loaded from ../../data/datastores/cpg950_coding_genes_original_data.json file
Key: GAA, Methylation Islands Number: 158
Key: GAB1, Methylation Islands Number: 57
Key: GAB2, Methylation Islands Number: 57
Key: GAB3, Methylation Islands Number: 104
Key: GAB4, Methylation Islands Number: 33
Key: GABARAP, Methylation Islands Number: 315
Key: GABARAPL1, Methylation Islands Number: 91
Key: GABARAPL2, Methylation Islands Number: 119
Key: GABBR1, Methylation Islands Number: 286
Key: GABBR2, Methylation Islands Number: 32
Key: GABPA, Methylation Islands Number: 45
Key: GABPB1, Methylation Islands Number: 55
Key: GABPB2, Methylation Islands Number: 137
Key: GABRA1, Methylation Islands Number: 38
Key: GABRA2, Methylation Islands Number: 30
Key: GABRA3, Methylation Islands Number: 24
Key: GABRA4, Methylation Islands Number: 44
Key: GABRA5, Methylation Islands Number: 76
Key: GABRA6, Methylation Islands Number: 18
Key: GABRB1, Methylation Islands Number: 43
Key: GABRB2, Methylation Islands Number: 28
Key: GABRB3, Methylation Islands Number: 37
Key: GABRD, Methylation Islands Number: 220
Key: GABRE, Methylation Islands Number: 56
Key: GABRG1, Methylation Islands Number: 9
Key: GABRG2, Methylation Islands Number: 19
Key: GABRG3, Methylation Islands Number: 42
Key: GABRP, Methylation Islands Number: 61
Key: GABRQ, Methylation Islands Number: 30
Key: GABRR1, Methylation Islands Number: 35
Key: GABRR2, Methylation Islands Number: 62
Key: GABRR3, Methylation Islands Number: 37
Key: GAD1, Methylation Islands Number: 94
Key: GAD2, Methylation Islands Number: 48
Key: GADD45A, Methylation Islands Number: 45
Key: GADD45B, Methylation Islands Number: 170
Key: GADD45G, Methylation Islands Number: 78
Key: GADD45GIP1, Methylation Islands Number: 214
Key: GADL1, Methylation Islands Number: 18
Key: GAK, Methylation Islands Number: 276
Key: GAL, Methylation Islands Number: 79
Key: GAL3ST1, Methylation Islands Number: 127
Key: GAL3ST2, Methylation Islands Number: 211
Key: GAL3ST3, Methylation Islands Number: 151
Key: GAL3ST4, Methylation Islands Number: 170
Key: GALC, Methylation Islands Number: 78
Key: GALE, Methylation Islands Number: 144
Key: GALK1, Methylation Islands Number: 189
Key: GALK2, Methylation Islands Number: 50
Key: GALM, Methylation Islands Number: 73
Key: GALNS, Methylation Islands Number: 249
Key: GALNT1, Methylation Islands Number: 26
Key: GALNT10, Methylation Islands Number: 30
Key: GALNT11, Methylation Islands Number: 52
Key: GALNT12, Methylation Islands Number: 73
Key: GALNT13, Methylation Islands Number: 23
Key: GALNT14, Methylation Islands Number: 47
Key: GALNT2, Methylation Islands Number: 91
Key: GALNT3, Methylation Islands Number: 53
Key: GALNT4, Methylation Islands Number: 72
Key: GALNT5, Methylation Islands Number: 34
Key: GALNT6, Methylation Islands Number: 102
Key: GALNT7, Methylation Islands Number: 46
Key: GALNT8, Methylation Islands Number: 55
Key: GALNT9, Methylation Islands Number: 259
Key: GALNTL5, Methylation Islands Number: 57
Key: GALNTL6, Methylation Islands Number: 21
Key: GALP, Methylation Islands Number: 118
Key: GALR1, Methylation Islands Number: 60
Key: GALR2, Methylation Islands Number: 158
Key: GALR3, Methylation Islands Number: 126
Key: GALT, Methylation Islands Number: 175
Key: GAMT, Methylation Islands Number: 248
Key: GAN, Methylation Islands Number: 53
Key: GANAB, Methylation Islands Number: 263
Key: GANC, Methylation Islands Number: 60
Key: GAP43, Methylation Islands Number: 32
Key: GAPDH, Methylation Islands Number: 211
Key: GAPDHS, Methylation Islands Number: 148
Key: GAPT, Methylation Islands Number: 71
Key: GAPVD1, Methylation Islands Number: 61
Key: GAR1, Methylation Islands Number: 56
Key: GARNL3, Methylation Islands Number: 92
Key: GART, Methylation Islands Number: 122
Key: GAS1, Methylation Islands Number: 36
Key: GAS2, Methylation Islands Number: 56
Key: GAS2L1, Methylation Islands Number: 140
Key: GAS2L2, Methylation Islands Number: 125
Key: GAS2L3, Methylation Islands Number: 30
Key: GAS6, Methylation Islands Number: 334
Key: GAS7, Methylation Islands Number: 77
Key: GAS8, Methylation Islands Number: 160
Key: GAST, Methylation Islands Number: 127
Key: GATA1, Methylation Islands Number: 116
Key: GATA2, Methylation Islands Number: 134
Key: GATA3, Methylation Islands Number: 165
Key: GATA4, Methylation Islands Number: 155
Key: GATA5, Methylation Islands Number: 104
Key: GATA6, Methylation Islands Number: 71
Key: GATAD1, Methylation Islands Number: 48
Key: GATAD2A, Methylation Islands Number: 119
Key: GATAD2B, Methylation Islands Number: 165
Key: GATC, Methylation Islands Number: 98
Key: GATM, Methylation Islands Number: 98
Key: GBA2, Methylation Islands Number: 158
Key: GBA3, Methylation Islands Number: 24
Key: GBE1, Methylation Islands Number: 37
Key: GBF1, Methylation Islands Number: 94
Key: GBGT1, Methylation Islands Number: 131
Key: GBP1, Methylation Islands Number: 45
Key: GBP2, Methylation Islands Number: 40
Key: GBP3, Methylation Islands Number: 55
Key: GBP4, Methylation Islands Number: 31
Key: GBP5, Methylation Islands Number: 25
Key: GBP6, Methylation Islands Number: 22
Key: GBP7, Methylation Islands Number: 43
Key: GBX1, Methylation Islands Number: 164
Key: GBX2, Methylation Islands Number: 130
Key: GC, Methylation Islands Number: 31
Key: GCA, Methylation Islands Number: 47
Key: GCAT, Methylation Islands Number: 158
Key: GCC1, Methylation Islands Number: 69
Key: GCC2, Methylation Islands Number: 46
Key: GCDH, Methylation Islands Number: 257
Key: GCFC2, Methylation Islands Number: 55
Key: GCG, Methylation Islands Number: 48
Key: GCGR, Methylation Islands Number: 172
Key: GCH1, Methylation Islands Number: 41
Key: GCHFR, Methylation Islands Number: 113
Key: GCK, Methylation Islands Number: 133
Key: GCKR, Methylation Islands Number: 85
Key: GCLC, Methylation Islands Number: 65
Key: GCLM, Methylation Islands Number: 68
Key: GCM1, Methylation Islands Number: 41
Key: GCM2, Methylation Islands Number: 77
Key: GCNT1, Methylation Islands Number: 60
Key: GCNT2, Methylation Islands Number: 87
Key: GCNT3, Methylation Islands Number: 73
Key: GCNT4, Methylation Islands Number: 48
Key: GCOM1, Methylation Islands Number: 69
Key: GCSH, Methylation Islands Number: 78
Key: GDA, Methylation Islands Number: 38
Key: GDAP1, Methylation Islands Number: 52
Key: GDAP1L1, Methylation Islands Number: 100
Key: GDAP2, Methylation Islands Number: 42
Key: GDE1, Methylation Islands Number: 90
Key: GDF1, Methylation Islands Number: 151
Key: GDF10, Methylation Islands Number: 96
Key: GDF11, Methylation Islands Number: 153
Key: GDF15, Methylation Islands Number: 179
Key: GDF2, Methylation Islands Number: 121
Key: GDF3, Methylation Islands Number: 59
Key: GDF5, Methylation Islands Number: 86
Key: GDF6, Methylation Islands Number: 71
Key: GDF7, Methylation Islands Number: 93
Key: GDF9, Methylation Islands Number: 128
Key: GDI1, Methylation Islands Number: 254
Key: GDI2, Methylation Islands Number: 73
Key: GDNF, Methylation Islands Number: 88
Key: GDPD1, Methylation Islands Number: 69
Key: GDPD2, Methylation Islands Number: 73
Key: GDPD3, Methylation Islands Number: 155
Key: GDPD4, Methylation Islands Number: 49
Key: GDPD5, Methylation Islands Number: 120
Key: GEM, Methylation Islands Number: 60
Key: GEMIN2, Methylation Islands Number: 88
Key: GEMIN4, Methylation Islands Number: 177
Key: GEMIN5, Methylation Islands Number: 54
Key: GEMIN6, Methylation Islands Number: 61
Key: GEMIN7, Methylation Islands Number: 135
Key: GEMIN8, Methylation Islands Number: 33
Key: GEN1, Methylation Islands Number: 59
Key: GET4, Methylation Islands Number: 267
Key: GFAP, Methylation Islands Number: 139
Key: GFER, Methylation Islands Number: 350
Key: GFI1, Methylation Islands Number: 91
Key: GFI1B, Methylation Islands Number: 88
Key: GFM1, Methylation Islands Number: 52
Key: GFM2, Methylation Islands Number: 55
Key: GFOD1, Methylation Islands Number: 79
Key: GFOD2, Methylation Islands Number: 107
Key: GFPT1, Methylation Islands Number: 48
Key: GFPT2, Methylation Islands Number: 111
Key: GFRA1, Methylation Islands Number: 61
Key: GFRA2, Methylation Islands Number: 78
Key: GFRA3, Methylation Islands Number: 100
Key: GFRAL, Methylation Islands Number: 11
Key: GGA1, Methylation Islands Number: 156
Key: GGA2, Methylation Islands Number: 123
Key: GGA3, Methylation Islands Number: 150
Key: GGCT, Methylation Islands Number: 76
Key: GGCX, Methylation Islands Number: 178
Key: GGH, Methylation Islands Number: 57
Key: GGN, Methylation Islands Number: 162
Key: GGNBP2, Methylation Islands Number: 121
Key: GGPS1, Methylation Islands Number: 56
Key: GGT1, Methylation Islands Number: 93
Key: GGT5, Methylation Islands Number: 66
Key: GGT6, Methylation Islands Number: 172
Key: GGT7, Methylation Islands Number: 85
Key: GGTLC1, Methylation Islands Number: 14
Key: GH1, Methylation Islands Number: 81
Key: GH2, Methylation Islands Number: 124
Key: GHDC, Methylation Islands Number: 107
Key: GHITM, Methylation Islands Number: 76
Key: GHR, Methylation Islands Number: 31
Key: GHRH, Methylation Islands Number: 89
Key: GHRHR, Methylation Islands Number: 65
Key: GHRL, Methylation Islands Number: 140
Key: GHSR, Methylation Islands Number: 39
Key: GIGYF1, Methylation Islands Number: 190
Key: GIGYF2, Methylation Islands Number: 65
Key: GIMAP1, Methylation Islands Number: 60
Key: GIMAP2, Methylation Islands Number: 60
Key: GIMAP4, Methylation Islands Number: 46
Key: GIMAP5, Methylation Islands Number: 85
Key: GIMAP6, Methylation Islands Number: 33
Key: GIMAP7, Methylation Islands Number: 63
Key: GIMAP8, Methylation Islands Number: 115
Key: GIN1, Methylation Islands Number: 36
Key: GINS1, Methylation Islands Number: 71
Key: GINS2, Methylation Islands Number: 180
Key: GINS3, Methylation Islands Number: 64
Key: GINS4, Methylation Islands Number: 82
Key: GIP, Methylation Islands Number: 128
Key: GIPC1, Methylation Islands Number: 159
Key: GIPC2, Methylation Islands Number: 47
Key: GIPC3, Methylation Islands Number: 191
Key: GIPR, Methylation Islands Number: 183
Key: GIT1, Methylation Islands Number: 149
Key: GIT2, Methylation Islands Number: 100
Key: GJA1, Methylation Islands Number: 44
Key: GJA3, Methylation Islands Number: 131
Key: GJA4, Methylation Islands Number: 110
Key: GJA5, Methylation Islands Number: 44
Key: GJA8, Methylation Islands Number: 33
Key: GJA9, Methylation Islands Number: 94
Key: GJB1, Methylation Islands Number: 81
Key: GJB2, Methylation Islands Number: 134
Key: GJB3, Methylation Islands Number: 98
Key: GJB4, Methylation Islands Number: 94
Key: GJB5, Methylation Islands Number: 94
Key: GJB6, Methylation Islands Number: 96
Key: GJB7, Methylation Islands Number: 51
Key: GJC1, Methylation Islands Number: 86
Key: GJC2, Methylation Islands Number: 212
Key: GJC3, Methylation Islands Number: 76
Key: GJD2, Methylation Islands Number: 67
Key: GJD3, Methylation Islands Number: 186
Key: GJD4, Methylation Islands Number: 72
Key: GK, Methylation Islands Number: 55
Key: GK2, Methylation Islands Number: 14
Key: GK5, Methylation Islands Number: 29
Key: GKAP1, Methylation Islands Number: 3
Key: GKN1, Methylation Islands Number: 48
Key: GKN2, Methylation Islands Number: 48
Key: GLA, Methylation Islands Number: 99
Key: GLB1, Methylation Islands Number: 83
Key: GLB1L, Methylation Islands Number: 225
Key: GLB1L2, Methylation Islands Number: 144
Key: GLB1L3, Methylation Islands Number: 130
Key: GLCCI1, Methylation Islands Number: 57
Key: GLCE, Methylation Islands Number: 43
Key: GLDC, Methylation Islands Number: 55
Key: GLDN, Methylation Islands Number: 72
Key: GLE1, Methylation Islands Number: 93
Key: GLG1, Methylation Islands Number: 56
Key: GLI1, Methylation Islands Number: 165
Key: GLI2, Methylation Islands Number: 121
Key: GLI3, Methylation Islands Number: 65
Key: GLI4, Methylation Islands Number: 221
Key: GLIPR1, Methylation Islands Number: 52
Key: GLIPR1L1, Methylation Islands Number: 59
Key: GLIPR1L2, Methylation Islands Number: 49
Key: GLIPR2, Methylation Islands Number: 81
Key: GLIS1, Methylation Islands Number: 47
Key: GLIS2, Methylation Islands Number: 178
Key: GLIS3, Methylation Islands Number: 60
Key: GLMN, Methylation Islands Number: 39
Key: GLO1, Methylation Islands Number: 71
Key: GLOD4, Methylation Islands Number: 203
Key: GLOD5, Methylation Islands Number: 106
Key: GLP1R, Methylation Islands Number: 52
Key: GLP2R, Methylation Islands Number: 74
Key: GLRA1, Methylation Islands Number: 46
Key: GLRA2, Methylation Islands Number: 16
Key: GLRA3, Methylation Islands Number: 21
Key: GLRB, Methylation Islands Number: 34
Key: GLRX, Methylation Islands Number: 91
Key: GLRX2, Methylation Islands Number: 96
Key: GLRX3, Methylation Islands Number: 76
Key: GLRX5, Methylation Islands Number: 99
Key: GLS, Methylation Islands Number: 58
Key: GLS2, Methylation Islands Number: 82
Key: GLT1D1, Methylation Islands Number: 97
Key: GLT8D1, Methylation Islands Number: 105
Key: GLT8D2, Methylation Islands Number: 52
Key: GLTP, Methylation Islands Number: 126
Key: GLTPD2, Methylation Islands Number: 168
Key: GLUD1, Methylation Islands Number: 39
Key: GLUD2, Methylation Islands Number: 13
Key: GLUL, Methylation Islands Number: 83
Key: GLYAT, Methylation Islands Number: 21
Key: GLYATL1, Methylation Islands Number: 48
Key: GLYATL2, Methylation Islands Number: 27
Key: GLYATL3, Methylation Islands Number: 67
Key: GLYCTK, Methylation Islands Number: 178
Key: GLYR1, Methylation Islands Number: 117
Key: GM2A, Methylation Islands Number: 79
Key: GMCL1, Methylation Islands Number: 67
Key: GMDS, Methylation Islands Number: 31
Key: GMEB1, Methylation Islands Number: 66
Key: GMEB2, Methylation Islands Number: 187
Key: GMFB, Methylation Islands Number: 75
Key: GMFG, Methylation Islands Number: 112
Key: GMIP, Methylation Islands Number: 146
Key: GML, Methylation Islands Number: 107
Key: GMNC, Methylation Islands Number: 27
Key: GMNN, Methylation Islands Number: 71
Key: GMPPA, Methylation Islands Number: 245
Key: GMPPB, Methylation Islands Number: 124
Key: GMPR, Methylation Islands Number: 74
Key: GMPR2, Methylation Islands Number: 234
Key: GMPS, Methylation Islands Number: 60
Key: GNA11, Methylation Islands Number: 153
Key: GNA12, Methylation Islands Number: 113
Key: GNA13, Methylation Islands Number: 66
Key: GNA14, Methylation Islands Number: 34
Key: GNA15, Methylation Islands Number: 164
Key: GNAI1, Methylation Islands Number: 37
Key: GNAI2, Methylation Islands Number: 264
Key: GNAI3, Methylation Islands Number: 118
Key: GNAL, Methylation Islands Number: 65
Key: GNAO1, Methylation Islands Number: 51
Key: GNAQ, Methylation Islands Number: 32
Key: GNAS, Methylation Islands Number: 237
Key: GNAT1, Methylation Islands Number: 174
Key: GNAT2, Methylation Islands Number: 149
Key: GNAT3, Methylation Islands Number: 22
Key: GNAZ, Methylation Islands Number: 63
Key: GNB1, Methylation Islands Number: 163
Key: GNB1L, Methylation Islands Number: 96
Key: GNB2, Methylation Islands Number: 211
Key: GNB3, Methylation Islands Number: 220
Key: GNB4, Methylation Islands Number: 41
Key: GNB5, Methylation Islands Number: 77
Key: GNE, Methylation Islands Number: 60
Key: GNG10, Methylation Islands Number: 63
Key: GNG11, Methylation Islands Number: 55
Key: GNG12, Methylation Islands Number: 54
Key: GNG13, Methylation Islands Number: 276
Key: GNG2, Methylation Islands Number: 60
Key: GNG3, Methylation Islands Number: 242
Key: GNG4, Methylation Islands Number: 80
Key: GNG5, Methylation Islands Number: 44
Key: GNG7, Methylation Islands Number: 143
Key: GNG8, Methylation Islands Number: 117
Key: GNGT1, Methylation Islands Number: 54
Key: GNGT2, Methylation Islands Number: 98
Key: GNL1, Methylation Islands Number: 307
Key: GNL2, Methylation Islands Number: 106
Key: GNL3, Methylation Islands Number: 93
Key: GNL3L, Methylation Islands Number: 47
Key: GNLY, Methylation Islands Number: 113
Key: GNMT, Methylation Islands Number: 175
Key: GNPAT, Methylation Islands Number: 75
Key: GNPDA1, Methylation Islands Number: 87
Key: GNPDA2, Methylation Islands Number: 37
Key: GNPNAT1, Methylation Islands Number: 65
Key: GNPTAB, Methylation Islands Number: 78
Key: GNPTG, Methylation Islands Number: 296
Key: GNRH1, Methylation Islands Number: 83
Key: GNRH2, Methylation Islands Number: 95
Key: GNRHR, Methylation Islands Number: 41
Key: GNS, Methylation Islands Number: 80
Key: GOLGA1, Methylation Islands Number: 39
Key: GOLGA2, Methylation Islands Number: 121
Key: GOLGA3, Methylation Islands Number: 250
Key: GOLGA4, Methylation Islands Number: 48
Key: GOLGA5, Methylation Islands Number: 55
Key: GOLGA7, Methylation Islands Number: 58
Key: GOLGA7B, Methylation Islands Number: 72
Key: GOLGA8A, Methylation Islands Number: 10
Key: GOLGA8B, Methylation Islands Number: 24
Key: GOLGB1, Methylation Islands Number: 29
Key: GOLIM4, Methylation Islands Number: 39
Key: GOLM1, Methylation Islands Number: 43
Key: GOLPH3, Methylation Islands Number: 64
Key: GOLPH3L, Methylation Islands Number: 47
Key: GOLT1A, Methylation Islands Number: 120
Key: GOLT1B, Methylation Islands Number: 57
Key: GON4L, Methylation Islands Number: 71
Key: GOPC, Methylation Islands Number: 43
Key: GORAB, Methylation Islands Number: 42
Key: GORASP1, Methylation Islands Number: 112
Key: GORASP2, Methylation Islands Number: 56
Key: GOSR1, Methylation Islands Number: 31
Key: GOSR2, Methylation Islands Number: 90
Key: GOT1, Methylation Islands Number: 56
Key: GOT1L1, Methylation Islands Number: 89
Key: GOT2, Methylation Islands Number: 61
Key: GP1BA, Methylation Islands Number: 207
Key: GP1BB, Methylation Islands Number: 147
Key: GP2, Methylation Islands Number: 60
Key: GP5, Methylation Islands Number: 129
Key: GP6, Methylation Islands Number: 104
Key: GP9, Methylation Islands Number: 131
Key: GPA33, Methylation Islands Number: 79
Key: GPAA1, Methylation Islands Number: 173
Key: GPAM, Methylation Islands Number: 48
Key: GPANK1, Methylation Islands Number: 703
Key: GPATCH1, Methylation Islands Number: 75
Key: GPATCH2, Methylation Islands Number: 23
Key: GPATCH3, Methylation Islands Number: 153
Key: GPATCH4, Methylation Islands Number: 157
Key: GPATCH8, Methylation Islands Number: 57
Key: GPBAR1, Methylation Islands Number: 149
Key: GPBP1, Methylation Islands Number: 45
Key: GPBP1L1, Methylation Islands Number: 82
Key: GPC1, Methylation Islands Number: 111
Key: GPC2, Methylation Islands Number: 165
Key: GPC3, Methylation Islands Number: 33
Key: GPC4, Methylation Islands Number: 32
Key: GPC5, Methylation Islands Number: 49
Key: GPC6, Methylation Islands Number: 41
Key: GPCPD1, Methylation Islands Number: 64
Key: GPD1, Methylation Islands Number: 153
Key: GPD1L, Methylation Islands Number: 49
Key: GPD2, Methylation Islands Number: 64
Key: GPHA2, Methylation Islands Number: 175
Key: GPHB5, Methylation Islands Number: 38
Key: GPHN, Methylation Islands Number: 53
Key: GPI, Methylation Islands Number: 96
Key: GPIHBP1, Methylation Islands Number: 183
Key: GPKOW, Methylation Islands Number: 154
Key: GPLD1, Methylation Islands Number: 54
Key: GPM6A, Methylation Islands Number: 32
Key: GPM6B, Methylation Islands Number: 41
Key: GPN1, Methylation Islands Number: 99
Key: GPN2, Methylation Islands Number: 155
Key: GPN3, Methylation Islands Number: 111
Key: GPNMB, Methylation Islands Number: 89
Key: GPR101, Methylation Islands Number: 36
Key: GPR107, Methylation Islands Number: 76
Key: GPR108, Methylation Islands Number: 153
Key: GPR119, Methylation Islands Number: 54
Key: GPR12, Methylation Islands Number: 36
Key: GPR132, Methylation Islands Number: 141
Key: GPR135, Methylation Islands Number: 72
Key: GPR137, Methylation Islands Number: 337
Key: GPR137B, Methylation Islands Number: 79
Key: GPR137C, Methylation Islands Number: 28
Key: GPR139, Methylation Islands Number: 26
Key: GPR141, Methylation Islands Number: 31
Key: GPR143, Methylation Islands Number: 57
Key: GPR146, Methylation Islands Number: 316
Key: GPR149, Methylation Islands Number: 17
Key: GPR15, Methylation Islands Number: 81
Key: GPR150, Methylation Islands Number: 85
Key: GPR153, Methylation Islands Number: 205
Key: GPR155, Methylation Islands Number: 42
Key: GPR156, Methylation Islands Number: 40
Key: GPR157, Methylation Islands Number: 108
Key: GPR158, Methylation Islands Number: 40
Key: GPR160, Methylation Islands Number: 61
Key: GPR161, Methylation Islands Number: 82
Key: GPR162, Methylation Islands Number: 230
Key: GPR17, Methylation Islands Number: 169
Key: GPR171, Methylation Islands Number: 45
Key: GPR173, Methylation Islands Number: 86
Key: GPR174, Methylation Islands Number: 20
Key: GPR176, Methylation Islands Number: 72
Key: GPR179, Methylation Islands Number: 52
Key: GPR18, Methylation Islands Number: 103
Key: GPR180, Methylation Islands Number: 59
Key: GPR182, Methylation Islands Number: 96
Key: GPR183, Methylation Islands Number: 92
Key: GPR19, Methylation Islands Number: 116
Key: GPR20, Methylation Islands Number: 163
Key: GPR21, Methylation Islands Number: 34
Key: GPR22, Methylation Islands Number: 14
Key: GPR25, Methylation Islands Number: 80
Key: GPR26, Methylation Islands Number: 39
Key: GPR27, Methylation Islands Number: 71
Key: GPR3, Methylation Islands Number: 162
Key: GPR31, Methylation Islands Number: 92
Key: GPR32, Methylation Islands Number: 164
Key: GPR33, Methylation Islands Number: 23
Key: GPR34, Methylation Islands Number: 27
Key: GPR35, Methylation Islands Number: 157
Key: GPR37, Methylation Islands Number: 45
Key: GPR37L1, Methylation Islands Number: 107
Key: GPR39, Methylation Islands Number: 30
Key: GPR4, Methylation Islands Number: 134
Key: GPR45, Methylation Islands Number: 65
Key: GPR50, Methylation Islands Number: 33
Key: GPR52, Methylation Islands Number: 15
Key: GPR55, Methylation Islands Number: 120
Key: GPR6, Methylation Islands Number: 34
Key: GPR61, Methylation Islands Number: 116
Key: GPR62, Methylation Islands Number: 147
Key: GPR63, Methylation Islands Number: 45
Key: GPR65, Methylation Islands Number: 78
Key: GPR68, Methylation Islands Number: 153
Key: GPR75, Methylation Islands Number: 36
Key: GPR78, Methylation Islands Number: 120
Key: GPR82, Methylation Islands Number: 33
Key: GPR83, Methylation Islands Number: 25
Key: GPR84, Methylation Islands Number: 164
Key: GPR85, Methylation Islands Number: 42
Key: GPR87, Methylation Islands Number: 55
Key: GPR88, Methylation Islands Number: 37
Key: GPR89A, Methylation Islands Number: 28
Key: GPRASP1, Methylation Islands Number: 44
Key: GPRASP2, Methylation Islands Number: 54
Key: GPRC5A, Methylation Islands Number: 84
Key: GPRC5B, Methylation Islands Number: 83
Key: GPRC5C, Methylation Islands Number: 137
Key: GPRC5D, Methylation Islands Number: 116
Key: GPRC6A, Methylation Islands Number: 42
Key: GPRIN1, Methylation Islands Number: 164
Key: GPRIN2, Methylation Islands Number: 32
Key: GPRIN3, Methylation Islands Number: 39
Key: GPS1, Methylation Islands Number: 261
Key: GPS2, Methylation Islands Number: 274
Key: GPSM1, Methylation Islands Number: 141
Key: GPSM2, Methylation Islands Number: 45
Key: GPSM3, Methylation Islands Number: 631
Key: GPT, Methylation Islands Number: 294
Key: GPT2, Methylation Islands Number: 93
Key: GPX1, Methylation Islands Number: 107
Key: GPX2, Methylation Islands Number: 114
Key: GPX3, Methylation Islands Number: 97
Key: GPX4, Methylation Islands Number: 262
Key: GPX5, Methylation Islands Number: 203
Key: GPX7, Methylation Islands Number: 61
Key: GPX8, Methylation Islands Number: 75
Key: GRAMD1A, Methylation Islands Number: 127
Key: GRAMD1B, Methylation Islands Number: 80
Key: GRAMD1C, Methylation Islands Number: 50
Key: GRAMD4, Methylation Islands Number: 154
Key: GRAP2, Methylation Islands Number: 70
Key: GRAPL, Methylation Islands Number: 3
Key: GRB10, Methylation Islands Number: 94
Key: GRB14, Methylation Islands Number: 26
Key: GRB2, Methylation Islands Number: 93
Key: GRB7, Methylation Islands Number: 280
Key: GREB1, Methylation Islands Number: 108
Key: GREB1L, Methylation Islands Number: 33
Key: GREM1, Methylation Islands Number: 75
Key: GREM2, Methylation Islands Number: 35
Key: GRHL1, Methylation Islands Number: 72
Key: GRHL2, Methylation Islands Number: 72
Key: GRHL3, Methylation Islands Number: 93
Key: GRHPR, Methylation Islands Number: 97
Key: GRIA1, Methylation Islands Number: 38
Key: GRIA2, Methylation Islands Number: 40
Key: GRIA3, Methylation Islands Number: 25
Key: GRIA4, Methylation Islands Number: 32
Key: GRID1, Methylation Islands Number: 100
Key: GRID2, Methylation Islands Number: 33
Key: GRID2IP, Methylation Islands Number: 131
Key: GRIK1, Methylation Islands Number: 23
Key: GRIK2, Methylation Islands Number: 46
Key: GRIK3, Methylation Islands Number: 44
Key: GRIK4, Methylation Islands Number: 79
Key: GRIK5, Methylation Islands Number: 121
Key: GRIN1, Methylation Islands Number: 240
Key: GRIN2A, Methylation Islands Number: 44
Key: GRIN2B, Methylation Islands Number: 34
Key: GRIN2C, Methylation Islands Number: 155
Key: GRIN2D, Methylation Islands Number: 164
Key: GRIN3A, Methylation Islands Number: 21
Key: GRIN3B, Methylation Islands Number: 203
Key: GRINA, Methylation Islands Number: 236
Key: GRIP1, Methylation Islands Number: 15
Key: GRIP2, Methylation Islands Number: 117
Key: GRIPAP1, Methylation Islands Number: 119
Key: GRK1, Methylation Islands Number: 175
Key: GRK4, Methylation Islands Number: 151
Key: GRK5, Methylation Islands Number: 98
Key: GRK6, Methylation Islands Number: 202
Key: GRK7, Methylation Islands Number: 63
Key: GRM1, Methylation Islands Number: 48
Key: GRM2, Methylation Islands Number: 79
Key: GRM3, Methylation Islands Number: 23
Key: GRM4, Methylation Islands Number: 136
Key: GRM5, Methylation Islands Number: 10
Key: GRM6, Methylation Islands Number: 97
Key: GRM7, Methylation Islands Number: 26
Key: GRM8, Methylation Islands Number: 41
Key: GRN, Methylation Islands Number: 160
Key: GRP, Methylation Islands Number: 58
Key: GRPEL1, Methylation Islands Number: 151
Key: GRPEL2, Methylation Islands Number: 106
Key: GRPR, Methylation Islands Number: 31
Key: GRSF1, Methylation Islands Number: 67
Key: GRTP1, Methylation Islands Number: 171
Key: GRWD1, Methylation Islands Number: 182
Key: GRXCR1, Methylation Islands Number: 12
Key: GSC, Methylation Islands Number: 53
Key: GSC2, Methylation Islands Number: 127
Key: GSDMA, Methylation Islands Number: 167
Key: GSDMB, Methylation Islands Number: 136
Key: GSDMC, Methylation Islands Number: 26
Key: GSDMD, Methylation Islands Number: 292
Key: GSG1, Methylation Islands Number: 94
Key: GSG1L, Methylation Islands Number: 67
Key: GSK3A, Methylation Islands Number: 250
Key: GSK3B, Methylation Islands Number: 44
Key: GSN, Methylation Islands Number: 107
Key: GSPT1, Methylation Islands Number: 96
Key: GSPT2, Methylation Islands Number: 34
Key: GSR, Methylation Islands Number: 59
Key: GSS, Methylation Islands Number: 104
Key: GSTA1, Methylation Islands Number: 21
Key: GSTA2, Methylation Islands Number: 20
Key: GSTA3, Methylation Islands Number: 25
Key: GSTA4, Methylation Islands Number: 47
Key: GSTA5, Methylation Islands Number: 30
Key: GSTCD, Methylation Islands Number: 55
Key: GSTK1, Methylation Islands Number: 100
Key: GSTM1, Methylation Islands Number: 130
Key: GSTM2, Methylation Islands Number: 142
Key: GSTM3, Methylation Islands Number: 85
Key: GSTM4, Methylation Islands Number: 145
Key: GSTM5, Methylation Islands Number: 105
Key: GSTO1, Methylation Islands Number: 116
Key: GSTO2, Methylation Islands Number: 159
Key: GSTP1, Methylation Islands Number: 164
Key: GSTT2, Methylation Islands Number: 34
Key: GSTZ1, Methylation Islands Number: 118
Key: GSX1, Methylation Islands Number: 75
Key: GSX2, Methylation Islands Number: 84
Key: GTDC1, Methylation Islands Number: 54
Key: GTF2A1, Methylation Islands Number: 71
Key: GTF2A1L, Methylation Islands Number: 40
Key: GTF2A2, Methylation Islands Number: 82
Key: GTF2B, Methylation Islands Number: 32
Key: GTF2E1, Methylation Islands Number: 51
Key: GTF2E2, Methylation Islands Number: 61
Key: GTF2F1, Methylation Islands Number: 107
Key: GTF2F2, Methylation Islands Number: 50
